114.92,0
114.72,0
114.52,0
114.32,0
114.13,0
113.94,0
113.75,0
113.57,0
113.39,0
113.21,0
113.03,0
112.86,0
112.69,0
112.52,0
112.36,0
112.19,0
112.03,0
111.88,0
111.72,0
111.57,0
111.42,0
111.28,0
111.13,0
110.99,0
110.85,0
110.72,0
110.58,0
110.45,0
110.32,0
110.20,0
110.07,0
109.95,0
109.83,0
109.71,0
109.60,0
109.48,0
109.37,0
109.26,0
109.16,0
109.05,0
108.95,0
108.85,0
108.75,0
108.66,0
108.56,0
108.47,0
108.38,0
108.29,0
108.20,0
108.12,0
108.03,0
107.95,0
107.87,0
107.80,0
107.72,0
107.65,0
107.57,0
107.50,0
107.43,0
107.37,0
107.30,0
107.24,0
107.18,0
107.11,0
107.05,0
107.00,0
106.94,0
106.89,0
106.83,0
106.78,0
106.73,0
106.68,0
106.63,0
106.59,0
106.54,0
106.50,0
106.46,0
106.42,0
106.38,0
106.34,0
106.30,0
106.26,0
106.23,0
106.20,0
106.16,0
106.13,0
106.10,0
106.07,0
106.05,0
106.02,0
106.00,0
105.97,0
105.95,0
105.93,0
105.90,0
105.88,0
105.87,0
105.85,0
105.83,0
105.81,0
105.80,0
105.79,0
105.77,0
105.76,0
105.75,0
105.74,0
105.73,0
105.72,0
105.71,0
105.70,0
105.70,0
105.69,0
105.69,0
105.68,0
105.68,0
105.68,0
105.68,0
105.67,0
105.67,0
105.67,0
105.68,0
105.68,0
105.68,0
105.68,0
105.69,0
105.69,0
105.70,0
105.70,0
105.71,0
105.72,0
105.72,0
105.73,0
105.74,0
105.75,0
105.76,0
105.77,0
105.78,0
105.79,0
105.80,0
105.82,0
105.83,0
105.84,0
105.86,0
105.87,0
105.89,0
105.90,0
105.92,0
105.93,0
105.95,0
105.97,0
105.98,0
106.00,0
106.02,0
106.04,0
106.06,0
106.08,0
106.10,0
106.12,0
106.14,0
106.16,0
106.18,0
106.20,0
106.22,0
106.24,0
106.26,0
106.29,0
106.31,0
106.33,0
106.35,0
106.38,0
106.40,0
106.43,0
106.45,0
106.47,0
106.50,0
106.52,0
106.55,0
106.57,0
106.60,0
106.62,0
106.65,0
106.68,0
106.70,0
106.73,0
106.76,0
106.78,0
106.81,0
106.84,0
106.86,0
106.89,0
106.92,0
106.94,0
106.97,0
107.00,0
107.03,0
107.06,0
107.08,0
107.11,0
107.14,0
107.17,0
107.20,0
107.22,0
107.25,0
107.28,0
107.31,0
107.34,0
107.37,0
107.40,0
107.42,0
107.45,0
107.48,0
107.51,0
107.54,0
107.57,0
107.60,0
107.63,0
107.65,0
107.68,0
107.71,0
107.74,0
107.77,0
107.80,0
107.83,0
107.86,0
107.89,0
107.91,0
107.94,0
107.97,0
108.00,0
108.03,0
108.06,0
108.09,0
108.12,0
108.14,0
108.17,0
108.20,0
108.23,0
108.26,0
108.29,0
108.32,0
108.34,0
108.37,0
108.40,0
108.43,0
108.46,0
108.48,0
108.51,0
108.54,0
108.57,0
108.59,0
108.62,0
108.65,0
108.68,0
108.70,0
108.73,0
108.76,0
108.79,0
108.81,0
108.84,0
108.87,0
108.89,0
108.92,0
108.95,0
108.97,0
109.00,0
109.03,0
109.05,0
109.08,0
109.10,0
109.13,0
109.16,0
109.18,0
109.21,0
109.23,0
109.26,0
109.28,0
109.31,0
109.33,0
109.36,0
109.38,0
109.41,0
109.43,0
109.46,0
109.48,0
109.51,0
109.53,0
109.55,0
109.58,0
109.60,0
109.63,0
109.65,0
109.67,0
109.70,0
109.72,0
109.74,0
109.77,0
109.79,0
109.81,0
109.83,0
109.86,0
109.88,0
109.90,0
109.92,0
109.95,0
109.97,0
109.99,0
110.01,0
110.03,0
110.06,0
110.08,0
110.10,0
110.12,0
110.14,0
110.16,0
110.18,0
110.20,0
110.22,0
110.24,0
110.26,0
110.28,0
110.30,0
110.32,0
110.34,0
110.36,0
110.38,0
110.40,0
110.42,0
110.44,0
110.46,0
110.48,0
110.50,0
110.52,0
110.54,0
110.55,0
110.57,0
110.59,0
110.61,0
110.63,0
110.65,0
110.66,0
110.68,0
110.70,0
110.72,0
110.73,0
110.75,0
110.77,0
110.79,0
110.80,0
110.82,0
110.84,0
110.85,0
110.87,0
110.89,0
110.90,0
110.92,0
110.93,0
110.95,0
110.97,0
110.98,0
111.00,0
111.01,0
111.03,0
111.04,0
111.06,0
111.08,0
111.09,0
111.11,0
111.12,0
111.14,0
111.15,0
111.16,0
111.18,0
111.19,0
111.21,0
111.22,0
111.23,0
111.23,0
111.23,0
111.23,0
111.21,0
111.18,0
111.15,0
111.10,0
111.04,0
110.96,0
110.88,0
110.78,0
110.66,0
110.53,0
110.39,0
110.23,0
110.06,0
109.87,0
109.67,0
109.46,0
109.23,0
108.99,0
108.74,0
108.47,0
108.19,0
107.89,0
107.59,0
107.27,0
106.94,0
106.60,0
106.25,0
105.89,0
105.52,0
105.14,0
104.75,0
104.35,0
103.94,0
103.52,0
103.10,0
102.66,0
102.22,38
101.77,0
101.32,0
100.86,0
100.39,0
99.93,0
99.48,0
99.03,0
98.60,0
98.20,0
97.82,0
97.48,0
97.20,0
96.99,0
96.87,0
96.85,0
96.95,0
97.16,0
97.48,0
97.91,0
98.45,0
99.08,0
99.79,0
100.59,0
101.47,0
102.41,0
103.40,0
104.45,0
105.53,0
106.65,0
107.79,0
108.94,0
110.10,0
111.26,0
112.41,0
113.54,0
114.65,0
115.74,0
116.79,0
117.80,0
118.77,0
119.70,0
120.59,0
121.44,0
122.25,0
123.02,0
123.75,0
124.44,0
125.10,0
125.73,0
126.33,0
126.90,0
127.45,0
127.97,0
128.47,0
128.95,0
129.41,0
129.86,0
130.29,0
130.70,0
131.10,0
131.48,0
131.85,0
132.21,0
132.56,0
132.89,0
133.22,0
133.53,0
133.83,0
134.12,0
134.39,0
134.66,0
134.92,0
135.16,0
135.40,0
135.62,0
135.83,0
136.04,0
136.23,0
136.41,0
136.59,0
136.75,0
136.90,0
137.04,0
137.18,0
137.30,0
137.41,0
137.52,0
137.61,0
137.70,0
137.78,0
137.85,0
137.91,0
137.96,0
138.00,0
138.04,0
138.06,0
138.08,0
138.10,0
138.10,0
138.10,0
138.09,0
138.07,0
138.04,0
138.01,0
137.98,0
137.93,0
137.88,0
137.83,0
137.77,0
137.70,0
137.63,0
137.56,0
137.48,0
137.39,0
137.30,0
137.21,0
137.11,0
137.01,0
136.91,0
136.81,0
136.70,0
136.59,0
136.48,0
136.37,0
136.26,0
136.15,0
136.04,0
135.92,0
135.81,0
135.70,0
135.59,0
135.48,0
135.38,0
135.27,0
135.17,0
135.07,0
134.97,0
134.87,0
134.77,0
134.68,0
134.58,0
134.49,0
134.39,0
134.30,0
134.20,0
134.10,0
134.00,0
133.90,0
133.79,0
133.68,0
133.57,0
133.46,0
133.33,0
133.21,0
133.08,0
132.95,0
132.81,0
132.66,0
132.52,0
132.37,0
132.21,0
132.05,0
131.89,0
131.72,0
131.55,0
131.37,0
131.20,0
131.02,0
130.83,0
130.65,0
130.46,0
130.27,0
130.07,0
129.88,0
129.68,0
129.48,0
129.28,0
129.08,0
128.88,0
128.68,0
128.48,0
128.27,0
128.07,0
127.86,0
127.66,0
127.45,0
127.24,0
127.04,0
126.83,0
126.63,0
126.42,0
126.22,0
126.01,0
125.81,0
125.61,0
125.41,0
125.21,0
125.01,0
124.81,0
124.61,0
124.41,0
124.22,0
124.02,0
123.83,0
123.63,0
123.44,0
123.25,0
123.07,0
122.88,0
122.69,0
122.51,0
122.33,0
122.15,0
121.97,0
121.79,0
121.61,0
121.44,0
121.26,0
121.09,0
120.92,0
120.75,0
120.59,0
120.42,0
120.26,0
120.10,0
119.94,0
119.78,0
119.62,0
119.47,0
119.31,0
119.16,0
119.01,0
118.86,0
118.72,0
118.57,0
118.43,0
118.29,0
118.15,0
118.01,0
117.87,0
117.74,0
117.60,0
117.47,0
117.34,0
117.21,0
117.09,0
116.96,0
116.84,0
116.71,0
116.59,0
116.48,0
116.36,0
116.24,0
116.13,0
116.02,0
115.91,0
115.80,0
115.69,0
115.58,0
115.48,0
115.37,0
115.27,0
115.17,0
115.07,0
114.97,0
114.88,0
114.78,0
114.69,0
114.59,0
114.50,0
114.41,0
114.33,0
114.24,0
114.15,0
114.07,0
113.98,0
113.90,0
113.82,0
113.74,0
113.66,0
113.59,0
113.51,0
113.44,0
113.36,0
113.29,0
113.22,0
113.15,0
113.08,0
113.01,0
112.95,0
112.88,0
112.82,0
112.75,0
112.69,0
112.63,0
112.57,0
112.51,0
112.45,0
112.40,0
112.34,0
112.29,0
112.23,0
112.18,0
112.13,0
112.08,0
112.03,0
111.98,0
111.93,0
111.88,0
111.84,0
111.79,0
111.75,0
111.70,0
111.66,0
111.62,0
111.58,0
111.54,0
111.50,0
111.46,0
111.42,0
111.39,0
111.35,0
111.32,0
111.28,0
111.25,0
111.22,0
111.18,0
111.15,0
111.12,0
111.09,0
111.06,0
111.04,0
111.01,0
110.98,0
110.96,0
110.93,0
110.91,0
110.88,0
110.86,0
110.84,0
110.81,0
110.79,0
110.77,0
110.75,0
110.73,0
110.71,0
110.69,0
110.67,0
110.65,0
110.61,0
110.57,0
110.52,0
110.45,0
110.36,0
110.26,0
110.14,0
109.99,0
109.83,0
109.64,0
109.42,0
109.19,0
108.92,0
108.64,0
108.33,0
107.99,0
107.63,0
107.25,0
106.84,0
106.41,0
105.95,0
105.47,0
104.97,0
104.45,0
103.90,0
103.34,0
102.75,0
102.14,0
101.52,0
100.87,0
100.21,0
99.53,0
98.83,0
98.12,0
97.38,0
96.63,0
95.87,0
95.08,0
94.29,0
93.47,68
92.64,0
91.80,0
90.94,0
90.08,0
89.21,0
88.35,0
87.51,0
86.69,0
85.91,0
85.17,0
84.50,0
83.92,0
83.46,0
83.17,0
83.07,0
83.16,0
83.46,0
83.96,0
84.66,0
85.56,0
86.63,0
87.88,0
89.29,0
90.85,0
92.54,0
94.34,0
96.25,0
98.25,0
100.32,0
102.45,0
104.61,0
106.80,0
108.99,0
111.18,0
113.34,0
115.46,0
117.54,0
119.55,0
121.50,0
123.37,0
125.16,0
126.87,0
128.50,0
130.04,0
131.51,0
132.90,0
134.22,0
135.47,0
136.66,0
137.78,0
138.85,0
139.87,0
140.84,0
141.76,0
142.65,0
143.49,0
144.30,0
145.07,0
145.82,0
146.53,0
147.21,0
147.87,0
148.50,0
149.11,0
149.69,0
150.25,0
150.79,0
151.30,0
151.79,0
152.26,0
152.71,0
153.14,0
153.55,0
153.94,0
154.31,0
154.65,0
154.98,0
155.29,0
155.58,0
155.85,0
156.11,0
156.34,0
156.56,0
156.76,0
156.94,0
157.10,0
157.25,0
157.38,0
157.49,0
157.59,0
157.67,0
157.74,0
157.79,0
157.82,0
157.84,0
157.85,0
157.84,0
157.82,0
157.79,0
157.74,0
157.68,0
157.61,0
157.53,0
157.43,0
157.33,0
157.21,0
157.08,0
156.95,0
156.80,0
156.64,0
156.48,0
156.31,0
156.13,0
155.94,0
155.74,0
155.54,0
155.34,0
155.12,0
154.91,0
154.69,0
154.46,0
154.24,0
154.01,0
153.78,0
153.54,0
153.31,0
153.08,0
152.85,0
152.62,0
152.39,0
152.17,0
151.94,0
151.73,0
151.51,0
151.30,0
151.09,0
150.89,0
150.69,0
150.49,0
150.30,0
150.11,0
149.91,0
149.72,0
149.53,0
149.34,0
149.14,0
148.94,0
148.74,0
148.54,0
148.32,0
148.11,0
147.88,0
147.65,0
147.41,0
147.17,0
146.92,0
146.66,0
146.39,0
146.11,0
145.83,0
145.54,0
145.25,0
144.94,0
144.63,0
144.32,0
144.00,0
143.67,0
143.34,0
143.00,0
142.66,0
142.31,0
141.96,0
141.61,0
141.26,0
140.90,0
140.54,0
140.17,0
139.81,0
139.44,0
139.07,0
138.70,0
138.33,0
137.96,0
137.59,0
137.22,0
136.85,0
136.47,0
136.10,0
135.73,0
135.36,0
134.99,0
134.63,0
134.26,0
133.89,0
133.53,0
133.17,0
132.81,0
132.45,0
132.09,0
131.74,0
131.38,0
131.03,0
130.69,0
130.34,0
130.00,0
129.66,0
129.32,0
128.98,0
128.65,0
128.32,0
127.99,0
127.67,0
127.35,0
127.03,0
126.71,0
126.40,0
126.09,0
125.78,0
125.48,0
125.18,0
124.88,0
124.59,0
124.29,0
124.01,0
123.72,0
123.44,0
123.16,0
122.88,0
122.61,0
122.34,0
122.08,0
121.81,0
121.55,0
121.29,0
121.04,0
120.79,0
120.54,0
120.30,0
120.06,0
119.82,0
119.58,0
119.35,0
119.12,0
118.89,0
118.67,0
118.45,0
118.23,0
118.02,0
117.81,0
117.60,0
117.39,0
117.19,0
116.99,0
116.79,0
116.60,0
116.41,0
116.22,0
116.03,0
115.85,0
115.67,0
115.49,0
115.31,0
115.14,0
114.97,0
114.80,0
114.64,0
114.47,0
114.31,0
114.16,0
114.00,0
113.85,0
113.70,0
113.55,0
113.40,0
113.26,0
113.12,0
112.98,0
112.84,0
112.71,0
112.58,0
112.45,0
112.32,0
112.19,0
112.07,0
111.95,0
111.83,0
111.71,0
111.60,0
111.48,0
111.37,0
111.26,0
111.16,0
111.05,0
110.95,0
110.85,0
110.75,0
110.65,0
110.55,0
110.46,0
110.37,0
110.28,0
110.19,0
110.10,0
110.02,0
109.93,0
109.85,0
109.77,0
109.69,0
109.62,0
109.54,0
109.47,0
109.40,0
109.33,0
109.26,0
109.19,0
109.12,0
109.06,0
109.00,0
108.93,0
108.87,0
108.82,0
108.76,0
108.70,0
108.65,0
108.59,0
108.54,0
108.49,0
108.44,0
108.39,0
108.35,0
108.30,0
108.26,0
108.22,0
108.17,0
108.13,0
108.09,0
108.05,0
108.02,0
107.98,0
107.95,0
107.91,0
107.88,0
107.85,0
107.82,0
107.79,0
107.76,0
107.73,0
107.70,0
107.66,0
107.62,0
107.57,0
107.50,0
107.41,0
107.31,0
107.18,0
107.03,0
106.85,0
106.65,0
106.42,0
106.16,0
105.88,0
105.56,0
105.22,0
104.84,0
104.44,0
104.01,0
103.55,0
103.06,0
102.54,0
102.00,0
101.42,0
100.82,0
100.19,0
99.54,0
98.86,0
98.16,0
97.43,0
96.68,0
95.90,0
95.10,0
94.27,0
93.43,0
92.56,0
91.67,0
90.75,0
89.81,0
88.85,0
87.87,0
86.87,82
85.84,0
84.79,0
83.73,0
82.65,0
81.56,0
80.47,0
79.40,0
78.35,0
77.34,0
76.39,0
75.50,0
74.73,0
74.10,0
73.66,0
73.45,0
73.48,0
73.76,0
74.29,0
75.07,0
76.09,0
77.33,0
78.80,0
80.47,0
82.33,0
84.36,0
86.54,0
88.86,0
91.30,0
93.83,0
96.44,0
99.11,0
101.81,0
104.53,0
107.25,0
109.95,0
112.61,0
